"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
-4.39617948615107	-1.43463427184045	-3.68442196400422	0.00130841261055033	0.338739699900463	-1.16857697937221
-2.08303715106402	6.83753925742611	-3.67575997887982	0.00133603131560675	0.338739699900463	-1.02516307491023
-4.07709779282247	1.03986626810248	-3.65592053499275	0.0014014719785922	0.338739699900463	-1.13963681614039
-4.373769221734	0.764193329706346	-3.64876235714412	0.00142585004306652	0.338739699900463	-1.16845732827506
-4.11933181308578	2.18799195309162	-3.64569620266417	0.0014364194892264	0.338739699900463	-1.07670922049394
-3.68817760109196	-1.88074820130945	-3.64414628353855	0.00144179157906655	0.338739699900463	-1.26626936786341
-3.8084141467705	0.177390970307971	-3.64119686506888	0.00145206907968509	0.338739699900463	-1.24878617830415
-4.08457153029801	-3.39224514319027	-3.64020706836295	0.00145553424519332	0.338739699900463	-1.2764959366747
-4.40816584939264	-0.141377770901926	-3.63593286247931	0.00147059144573082	0.338739699900463	-1.23661093679689
-4.35248281114499	1.33646906418652	-3.63389546778795	0.00147782264273626	0.338739699900463	-1.15971025511033
-2.31367064489165	6.69205269147839	-3.62958648462099	0.0014932316995518	0.338739699900463	-1.09436294133185
-3.88999539304385	1.58128894571929	-3.60822109429587	0.00157200078409513	0.338739699900463	-1.23511873101321
-4.4243302816211	-0.445825777749631	-3.60688723629522	0.00157705171007709	0.338739699900463	-1.29241404479623
-3.2788731277826	-1.62842948366801	-3.60371393924754	0.00158913227612271	0.338739699900463	-1.33873111034736
-3.81001424816407	0.394307316527979	-3.60167467174205	0.00159694362916863	0.338739699900463	-1.30961571148063
-4.26997859528906	3.48383758200664	-3.59933276456934	0.00160596080950122	0.338739699900463	-1.12084108836136
-3.20230230434223	-0.214409134241711	-3.58982887048587	0.00164307070546342	0.338739699900463	-1.32538334723426
-3.4847722040156	-2.36010755681727	-3.5755786921698	0.0017002977411227	0.338739699900463	-1.39121190946425
-1.14015294885617	7.76568956277755	-3.57350489603367	0.00170878745258329	0.338739699900463	-1.4104851829182
3.54580146376807	1.01831764868412	3.57235713158076	0.00171350405936779	0.338739699900463	-1.31843497447897
-4.51515675989018	1.62765917039737	-3.57041878196839	0.00172149853540101	0.338739699900463	-1.25554716474973
-1.97072180254313	6.93260092931604	-3.56433801517994	0.00174681634613072	0.338739699900463	-1.27440490398807
-3.87972378989127	-2.39194012132858	-3.5457925376936	0.00182631126312129	0.338739699900463	-1.43844199015755
-3.06509465928367	-1.63357080373003	-3.54127667361676	0.00184619980553085	0.338739699900463	-1.44554072662137
-3.55460479652189	-2.25002909130388	-3.53223153964265	0.0018866771962335	0.338739699900463	-1.46005668571662
-1.58293851261992	5.2783558426776	-3.53005511867467	0.00189654599402332	0.338739699900463	-1.25026973022326
-4.0950927519523	0.0339835437773086	-3.52812005686546	0.00190536288307727	0.338739699900463	-1.41641693161401
-3.92623108421311	-2.01200548060116	-3.52611962171588	0.00191451990273751	0.338739699900463	-1.47120387748632
-3.95708870852722	2.33091182894733	-3.51587071379466	0.00196211568365574	0.338739699900463	-1.32760107065412
-4.3722524165384	0.426301659633951	-3.49961472221217	0.00203999750060797	0.338739699900463	-1.47229223175785
-4.07827840861732	1.11715506565496	-3.49386214250777	0.00206827725490313	0.338739699900463	-1.43986111332716
-3.96533697575895	-0.975310481469257	-3.49305515883049	0.00207227499522499	0.338739699900463	-1.51030852786444
4.95423266320046	-2.2179052101897	3.490587813159	0.00208454507033799	0.338739699900463	-1.5293929579488
-3.58391047072857	0.696530458433629	-3.48875505934127	0.00209370537293709	0.338739699900463	-1.47976684237037
-3.71010713702587	2.26202618232718	-3.48595558342062	0.00210777362697928	0.338739699900463	-1.42135932289293
-4.95960725631542	-0.555300651934725	-3.47672269490628	0.00215483121589406	0.338739699900463	-1.49547220136759
-4.19800270558824	0.708811395455322	-3.47391278504149	0.00216935569386064	0.338739699900463	-1.48729219930568
-4.2007908145928	0.832036813436302	-3.46545069214209	0.00221367784082846	0.338739699900463	-1.50617519704754
-3.9351366352898	1.51077986260498	-3.46316263930095	0.00222581351045952	0.338739699900463	-1.50308679052566
-3.93661958766647	0.844927562516764	-3.45847697158921	0.00225086953025521	0.338739699900463	-1.49123017928319
-3.57213856720438	2.47421247000302	-3.45793643026492	0.0022537777060603	0.338739699900463	-1.41112499675115
-4.41667627267465	2.35204367737686	-3.44322116259574	0.00233437531407065	0.338739699900463	-1.48324864981554
-4.15152260416746	1.95025539720948	-3.42437252601404	0.00244173998535483	0.338739699900463	-1.53781063658231
-4.45722303710264	-2.1211472640077	-3.42264831350178	0.00245179900115429	0.338739699900463	-1.63899209115721
-4.38733604017196	1.66546882985133	-3.42094807835963	0.0024617577931628	0.338739699900463	-1.53407413497469
-4.16852181733481	-2.09178769248754	-3.41449250976286	0.00249993130578441	0.338739699900463	-1.6513188118029
-2.10896624843892	7.22695427154364	-3.39709777934951	0.00260569288752838	0.338739699900463	-1.65888562301726
5.0558495454509	2.18893658733731	3.39261313632452	0.0026336609078114	0.338739699900463	-1.57277706783531
-1.14506846146362	7.2808421732166	-3.39171929416351	0.00263927019402316	0.338739699900463	-1.76886067438937
-4.70110422342898	-0.196514652392954	-3.38531481584219	0.00267980396205686	0.338739699900463	-1.66330764839255
-2.07575850180668	5.63966373019359	-3.3806583583458	0.00270965544829907	0.338739699900463	-1.58823370386345
-4.07819479517655	1.82681241070031	-3.37947718340625	0.00271727914964402	0.338739699900463	-1.62199880092793
1.6210130774183	5.09191874381345	3.37913176305246	0.00271951256248093	0.338739699900463	-1.59346509384026
-1.05621542775511	8.85382210144868	-3.37718377370661	0.00273214141824764	0.338739699900463	-1.93887897141173
-3.63034682453557	-0.971808119043432	-3.37220814715513	0.00276465885315446	0.338739699900463	-1.7234105910033
-4.42967244200577	2.17345542531396	-3.3701722152432	0.00277807297080676	0.338739699900463	-1.60646115517879
-4.15262026240604	1.03850780106015	-3.36681314824596	0.00280034374420775	0.338739699900463	-1.66850800686636
-3.83440064115893	3.17061201544794	-3.36509458768671	0.00281180513532049	0.338739699900463	-1.58023742323587
-4.43139860431026	3.38334365296699	-3.36508713536473	0.00281185493571151	0.338739699900463	-1.57181396195818
-4.30234090960452	-0.787349257948714	-3.36122100186718	0.00283780683827125	0.338739699900463	-1.71251696202759
-3.89571613822315	2.5623612889332	-3.36106405370561	0.00283886529202943	0.338739699900463	-1.63244888086327
-4.32765509677838	2.43666292141712	-3.35773968572791	0.00286137539599107	0.338739699900463	-1.62174145744383
-3.6827844927234	-1.01940505695586	-3.35126185941764	0.00290573945663409	0.338739699900463	-1.75867827545068
-4.24259953903353	1.64679040955429	-3.34653475046786	0.00293853608967359	0.338739699900463	-1.67069480645962
4.36409201246251	-0.745134238570794	3.33984837532422	0.00298554299701755	0.338739699900463	-1.76418665799396
-3.22762043791115	1.41887555387185	-3.3364137290585	0.00300997353415841	0.338739699900463	-1.70313370888442
-3.69387689905027	-1.67985573685677	-3.33417201566001	0.00302602372582222	0.338739699900463	-1.78993248474941
-4.39350874416247	-2.67892859398586	-3.33196038007215	0.00304194027451107	0.338739699900463	-1.79744472803235
-4.06519509887213	0.485884042354597	-3.3294363089845	0.00306020501250706	0.338739699900463	-1.7573518635332
-3.72100343879129	-0.188017570469042	-3.32451815363552	0.00309610127024203	0.338739699900463	-1.7948349092393
-4.4818823666777	-1.26330365808516	-3.3221032838413	0.00311387654228081	0.338739699900463	-1.80156417851354
-3.37679982790594	-2.54379063457894	-3.30350202747352	0.00325416686676456	0.338739699900463	-1.85126615757961
-3.78546782742504	3.50129519772588	-3.30259827977084	0.00326113738845308	0.338739699900463	-1.68745455849653
-3.20340098125504	4.64490983659576	-3.29969139248151	0.00328365661631129	0.338739699900463	-1.68042353104627
-3.95123753695586	1.43983499471052	-3.29304974529852	0.00333567777808657	0.338739699900463	-1.75954445749726
-1.57493702634772	6.22242205478891	-3.28721910252394	0.00338200691700224	0.338739699900463	-1.80981283005606
-4.33893204729511	2.11181427374593	-3.28589242425654	0.00339263552435008	0.338739699900463	-1.76890331852
-3.70197848331118	3.59746208293705	-3.28506929985776	0.00339924626228445	0.338739699900463	-1.72292624960437
-3.68016542040028	0.202264374260498	-3.28421068336956	0.00340615539658105	0.338739699900463	-1.85299892262497
-3.72926549544109	-0.786348979556606	-3.28404046067395	0.0034075267696703	0.338739699900463	-1.86138187401443
-4.40708881452847	2.03668779806909	-3.26978755771903	0.00352427766174617	0.338739699900463	-1.78540333907156
-4.56555607854091	2.30029538042516	-3.26712038573296	0.00354655328251572	0.338739699900463	-1.78466121406372
-4.19493284724526	0.812947386071341	-3.26667207303994	0.00355031089855472	0.338739699900463	-1.8394644671156
-2.75871425702258	3.40726301068976	-3.2596499333776	0.00360967564123215	0.338739699900463	-1.77257969430306
-3.50707211697204	3.48351578795533	-3.2593411498385	0.00361230809722548	0.338739699900463	-1.77041735576858
-3.66387558401336	-2.12708577676185	-3.25815527464904	0.00362243532454426	0.338739699900463	-1.92458886668759
-4.24843937026818	4.78168530216705	-3.25222129544035	0.0036735265347864	0.338739699900463	-1.7749738618115
-1.64746808568517	6.24714526773862	-3.24910183266608	0.00370066492811959	0.338739699900463	-1.90354527938938
-3.88645872306517	0.362781360865423	-3.24703999807618	0.0037187090488716	0.338739699900463	-1.91577362099202
-2.03221071823199	4.22557260868029	-3.2392573130316	0.00378759217386537	0.338739699900463	-1.80080907419923
-3.79767796753586	0.295285394962683	-3.23467092597259	0.0038287638790089	0.338739699900463	-1.93420984998756
-4.53235626950359	2.50305721354692	-3.23184339324047	0.00385436257834807	0.338739699900463	-1.83890165397394
-3.42117513000738	-2.07349289229754	-3.22670910085157	0.00390127051582863	0.338739699900463	-1.97774654038482
-3.47786601527694	0.960695192099838	-3.2255415482351	0.0039120145705716	0.338739699900463	-1.92539490573148
-1.31711471936434	5.70307418511259	-3.22453072680657	0.00392133953668468	0.338739699900463	-1.96549414059612
-2.09796009310374	8.4790422568681	-3.22348280081677	0.00393102956517613	0.338739699900463	-2.18912219033754
-4.22811914337707	4.08815604113202	-3.22228823863203	0.00394210385521908	0.338739699900463	-1.83942416281496
-3.69089603050257	-0.342514249410185	-3.22205550015773	0.0039442649972279	0.338739699900463	-1.9741255817533
-3.6137020528045	2.42305516744154	-3.22162335115146	0.00394828085662409	0.338739699900463	-1.87678202996253
-3.05631909602214	5.45736695583287	-3.22051923537846	0.00395855916800655	0.338739699900463	-1.86297616280014
-3.64338754808121	5.83444476863431	-3.22029086053976	0.00396068836699691	0.338739699900463	-1.86987977569245
-4.00184435605224	3.9134204366685	-3.21995274743833	0.00396384272498143	0.338739699900463	-1.84199346578264
-3.93794743782054	0.69895187275924	-3.21747265400027	0.00398705486901867	0.338739699900463	-1.94703261292268
-3.89086218843893	0.728377385836658	-3.21529857286928	0.00400751133438645	0.338739699900463	-1.95126944376419
-1.33150011540494	4.93621277336164	-3.21489547743826	0.00401131532945374	0.338739699900463	-1.902235358187
-3.85568250709005	2.17036031204306	-3.20668214450955	0.00408959117613341	0.338739699900463	-1.91205700152092
-3.03347691135441	2.66359889519998	-3.2065806018675	0.00409056812000386	0.338739699900463	-1.90827326544669
-3.81932760888013	3.96812425110703	-3.1963550051915	0.00419011602359435	0.338739699900463	-1.89225668061337
-3.63700182084823	2.44203996627762	-3.19520657960741	0.00420144172004375	0.338739699900463	-1.91287302778428
-3.69557334106962	4.30383920405264	-3.19448355749046	0.00420858732837181	0.338739699900463	-1.88893883468354
3.45484559628875	1.76095099376944	3.19415543782814	0.00421183401002304	0.338739699900463	-1.94986803021963
-3.38797119244435	-2.55828265915303	-3.19413307689039	0.00421205535556726	0.338739699900463	-2.03439723973864
-4.0653818754141	0.257613702765483	-3.19195898392567	0.00423363009105461	0.338739699900463	-2.00382908713793
-3.22217964962577	3.16089420081141	-3.19113674571825	0.00424181749408553	0.338739699900463	-1.9107004276865
-3.06116499462746	1.91404571658679	-3.18829578480404	0.00427022449094326	0.338739699900463	-1.95495439611856
-3.68510620113162	2.15029654757455	-3.1845425759319	0.00430803584083611	0.338739699900463	-1.97563356571226
-3.02368824913401	3.2738498546271	-3.18406983173997	0.00431282139505497	0.338739699900463	-1.91717579848513
-4.05864676782798	2.57468634017389	-3.18190241190316	0.00433482802757745	0.338739699900463	-1.95392375704474
-1.84035805941395	6.99641044679027	-3.18113170573746	0.00434267948124929	0.338739699900463	-2.11464500050105
-3.29874378510816	5.70631663336604	-3.18086603244088	0.00434538917916131	0.338739699900463	-1.9503700169981
-3.34165338857561	6.65586670053377	-3.18061302537969	0.0043479712118372	0.338739699900463	-2.00193818193921
-2.13909783123884	6.24417625231401	-3.17995840353331	0.00435465877321493	0.338739699900463	-2.07773500874711
-3.44621528348152	1.36411976518152	-3.17972945954145	0.00435699999610442	0.338739699900463	-2.00722069298858
-3.54348504167795	-1.65310638078744	-3.17896890208683	0.00436478634968573	0.338739699900463	-2.05332922993593
-3.16702498279181	3.60907991316432	-3.17882538725062	0.00436625712109236	0.338739699900463	-1.92643738928545
-2.79658093873165	5.05971236457045	-3.17774918028172	0.00437730163001606	0.338739699900463	-1.94612245092551
-3.30578463321037	-1.94632457702472	-3.17419328961313	0.00441398644512001	0.338739699900463	-2.06477420492449
-3.39680871089362	3.1172739339451	-3.17288646325929	0.00442754315564202	0.338739699900463	-1.96481104907238
-4.28535627262728	-0.0800275448172821	-3.17237887172359	0.00443281965414833	0.338739699900463	-2.04704287147432
-3.79468774526642	1.1816039657832	-3.17074267010269	0.00444986971736037	0.338739699900463	-1.99661096786811
-0.907383654681881	7.04510427547664	-3.17038923065938	0.00445356106812944	0.338739699900463	-2.2217774472115
-2.41716679142825	-2.23781730345465	-3.17013575345091	0.00445621023026435	0.338739699900463	-2.07349645178565
-3.69155128663708	3.01054295483348	-3.16939773733768	0.0044639321358119	0.338739699900463	-1.95285643813735
-1.90521199244905	5.91546354756146	-3.1657381523581	0.00450241434890443	0.338739699900463	-2.09278851121993
-3.63428260628635	3.90737121717321	-3.16513677585923	0.00450876874116489	0.338739699900463	-1.94986204005201
-3.32043191548436	3.57507896050022	-3.16445013173952	0.00451603472007066	0.338739699900463	-1.95424669903641
-3.81314388346409	1.89504320497781	-3.16212449152894	0.00454072863354671	0.338739699900463	-2.01208500736142
-3.56246940266145	-3.21978029352771	-3.16088616818867	0.0045539305561695	0.338739699900463	-2.08971527657854
-3.3954565054403	3.09261451776355	-3.15872445755206	0.00457706589778416	0.338739699900463	-1.97068233560204
-2.49458322185653	1.85471234839858	-3.15842088536158	0.00458032392116885	0.338739699900463	-2.01998712059035
-3.80638912790766	3.37547178264646	-3.1558935269992	0.00460753549957179	0.338739699900463	-1.98484109237864
-3.89420525535631	-0.38011235684567	-3.15297211588332	0.00463918467896133	0.338739699900463	-2.07926054831236
-1.4383005388402	6.45074131278811	-3.15181165501395	0.00465181483654735	0.338739699900463	-2.18097966771975
4.81583815717323	0.250798968090224	3.15162399015012	0.00465386045470878	0.338739699900463	-2.07442162688514
-4.11458484684932	1.37521189418679	-3.15052388074174	0.00466586957747324	0.338739699900463	-2.04127578949928
-3.54152379702356	2.43734620968485	-3.14653929044678	0.00470961796167734	0.338739699900463	-2.00545547779122
-4.04852946302394	-0.0526354888959681	-3.14405762556218	0.00473706534169	0.338739699900463	-2.08902519026381
-4.62487732572458	2.94375585221513	-3.14273462698886	0.00475176094444714	0.338739699900463	-2.00355796011792
-2.22581807095397	5.77472338892366	-3.13653765664644	0.00482118448841879	0.338739699900463	-2.12924906146122
-3.75253122909115	4.19450532982725	-3.1348701869292	0.00484003164459905	0.338739699900463	-2.00542356647111
-4.29157712692325	2.19422205877727	-3.13466518289102	0.00484235368454629	0.338739699900463	-2.04002985473866
-2.13556536407867	5.18847460203979	-3.13411468552692	0.00484859438821387	0.338739699900463	-2.05060975314042
-4.09546345670975	1.06303703914338	-3.13260237315075	0.00486577873180989	0.338739699900463	-2.07443107091877
-4.08845633258273	1.71650156238635	-3.13035870655785	0.00489138192098587	0.338739699900463	-2.05872444791544
-2.36191741700189	4.50725902826225	-3.13020670402334	0.00489312117137527	0.338739699900463	-2.02510070146355
-3.50676970903819	0.551291987640019	-3.12832227251637	0.00491473299653653	0.338739699900463	-2.11639598857116
-4.03925548123285	-1.08975133569472	-3.12565747375728	0.00494545207416402	0.338739699900463	-2.13445632910835
-3.69429437499921	4.52054306104546	-3.12233470052013	0.00498401606940348	0.338739699900463	-2.02973316162609
-4.23106847706411	-1.79600851908435	-3.12167068278186	0.00499175739271771	0.338739699900463	-2.14656550414169
-3.61372200707617	-2.28001201081822	-3.119777470493	0.00501389287226312	0.338739699900463	-2.15036578839542
-3.86077510300878	3.51930090286213	-3.11883360114773	0.0050249640053031	0.338739699900463	-2.03958653039252
-3.44262474621025	1.4781877744131	-3.11763025664229	0.00503911290501906	0.338739699900463	-2.10684963468902
-2.86411686254033	2.16540144439751	-3.11734098801045	0.00504251985243764	0.338739699900463	-2.07483684073584
-3.45577513232526	2.28746443016308	-3.1130852968396	0.0050929003904695	0.338739699900463	-2.06738388759702
-3.88036731883314	0.958754076895088	-3.11192348410422	0.00510673863939715	0.338739699900463	-2.125517234935
-0.824648624780136	8.27071538900443	-3.11176250973766	0.00510865885258682	0.338739699900463	-2.48070204416297
-3.39045694017143	-1.43994758504803	-3.11031973464127	0.00512590042626817	0.338739699900463	-2.16828699953592
-3.14657809173646	4.08671905129694	-3.10911732043484	0.00514031253392244	0.338739699900463	-2.05536224944263
-2.91364969181391	3.9696853613997	-3.1058655963775	0.00517948386377987	0.338739699900463	-2.06159417377077
-3.65819763378866	2.81756949236605	-3.09919542619368	0.0052607387315761	0.338739699900463	-2.08600448324234
4.55936824909728	-1.26381565891386	3.09891338740705	0.00526420145226942	0.338739699900463	-2.17535255978589
-3.15477109190243	-3.16173984420714	-3.0962135226158	0.00529746044712698	0.338739699900463	-2.19786840235605
-3.63694963540223	3.20269121010954	-3.09513170714472	0.0053108439019288	0.338739699900463	-2.09036895225964
-3.68844035266434	2.5222812635857	-3.09497006333415	0.00531284644438433	0.338739699900463	-2.09957072762475
-4.08030649924806	2.07891301875618	-3.09410534666431	0.00532357146442998	0.338739699900463	-2.10888462788866
-3.53594556889008	1.50670147421149	-3.08749911804049	0.00540620028263212	0.338739699900463	-2.13958977471224
-1.47088556992787	6.22103803395097	-3.08400860465886	0.00545035677620446	0.338739699900463	-2.29210341622804
-2.40562372496226	3.68737650548417	-3.08356151746057	0.00545603769093518	0.338739699900463	-2.10498692310575
-3.92972221128084	4.13938356694389	-3.081099337546	0.00548742585552045	0.338739699900463	-2.11016753687201
-3.58401238043792	-0.680369910713817	-3.08093368602337	0.00548954384154321	0.338739699900463	-2.21100723730275
-2.45465114851229	3.42230246748644	-3.07989639612288	0.00550282435005667	0.338739699900463	-2.11162209272906
-1.29782294837771	8.05247279182491	-3.07946246472063	0.00550838919636034	0.338739699900463	-2.52662626878401
-3.25709098854136	-0.0556928308893636	-3.07916817305071	0.00551216635507493	0.338739699900463	-2.20613458700381
-3.53455099507321	1.30075787198717	-3.07479098059602	0.00556864218150664	0.338739699900463	-2.19898103198403
-3.74755332447311	1.87811576997654	-3.07286478912609	0.00559367085528035	0.338739699900463	-2.16788187590668
-3.76282812366681	0.642452072692763	-3.07250752869346	0.00559832495643401	0.338739699900463	-2.20071291854466
-2.20049582373211	2.91266141744046	-3.07229906850124	0.00560104233220953	0.338739699900463	-2.13793458910308
-1.22287056274769	6.67366389835887	-3.07228067935389	0.0056012821043361	0.338739699900463	-2.35721381235604
-3.89582015942844	1.52282517798269	-3.07127687409238	0.00561438552660908	0.338739699900463	-2.16228896958781
-3.4947273052402	3.29789559616094	-3.07073933070672	0.00562141462648229	0.338739699900463	-2.13271185864862
-1.97828304464356	5.85900374967301	-3.07013716046178	0.00562929888288122	0.338739699900463	-2.24845787371759
-3.1129922799844	-2.31730651285452	-3.0672648648433	0.00566705294692395	0.338739699900463	-2.24439047752607
-3.29680742946548	-1.58810535623639	-3.06666905229113	0.00567491493743203	0.338739699900463	-2.24565147568779
-3.64142820767895	3.0249605313709	-3.06565983043641	0.00568825602069261	0.338739699900463	-2.14416437414111
-3.8799559731837	0.343092956123915	-3.06410679152474	0.00570884497800169	0.338739699900463	-2.21461454140929
-4.20720124297249	4.62232506419255	-3.06348093095045	0.00571716242574322	0.338739699900463	-2.14501031227083
5.00492139367647	-2.52390602854196	3.06278404019617	0.00572643757724597	0.338739699900463	-2.24884820181384
-3.18787554409481	-1.21619090627104	-3.05964186281325	0.00576843823224209	0.338739699900463	-2.25299866026862
4.01326646800181	-0.326528530481485	3.0582250728278	0.00578747302475273	0.338739699900463	-2.23922688984319
-3.13944327159958	3.06348622725291	-3.05822164875928	0.00578751910085736	0.338739699900463	-2.16896861304823
-4.05247776184133	0.87249209888444	-3.05725654832404	0.00580052010707277	0.338739699900463	-2.21933719230588
-3.06633438736704	2.15046943716871	-3.0553462691877	0.00582633675526562	0.338739699900463	-2.1915972006644
-4.06244358429819	0.329185881905672	-3.05507993430247	0.00582994494292021	0.338739699900463	-2.23272408310589
-3.3216725116472	-1.71285189366183	-3.05201565123789	0.00587161363819838	0.338739699900463	-2.27045403617425
-1.51366336514899	7.65588673728827	-3.0503758752803	0.00589402928193915	0.338739699900463	-2.51608880382546
-3.54686525643742	0.801351889715721	-3.04978888420701	0.00590207342891191	0.338739699900463	-2.235022039467
-4.07489554930696	1.34376097552446	-3.04667769876378	0.00594488604901143	0.338739699900463	-2.21304577335854
-3.17822125641902	2.23397189074238	-3.04620798421221	0.00595137565512653	0.338739699900463	-2.18929727765848
-3.40397848201365	-1.68854893018162	-3.03842987542111	0.00605983520689675	0.338739699900463	-2.2917495883139
-3.22860480174347	-2.07523984805764	-3.03469940885674	0.00611252624485908	0.338739699900463	-2.30004325241671
0.725009675273901	8.67526112796322	3.03385263435232	0.00612454777814654	0.338739699900463	-2.72454648103677
-3.60668196163364	2.88563259823354	-3.0337714221841	0.00612570193026736	0.338739699900463	-2.20617523203047
-3.19544845366611	2.17803823848611	-3.03196607895144	0.00615141278914563	0.338739699900463	-2.22965353389803
-1.25056177391935	7.75833077987156	-3.03165959841336	0.00615578783977599	0.338739699900463	-2.61526694737899
-2.74401538175452	-2.24809084311368	-3.02802532216001	0.00620789639255831	0.338739699900463	-2.31168856289527
-3.36982013253994	-0.101971018250173	-3.02796794370219	0.00620872248268363	0.338739699900463	-2.29661612356884
-3.07657151749271	2.89870237835047	-3.02765401834004	0.00621324400671143	0.338739699900463	-2.21792495839602
-4.02386424147871	1.85302505269788	-3.02644019947992	0.00623075668129592	0.338739699900463	-2.24192698239778
-3.33759018653273	2.96380663400003	-3.02609862893153	0.00623569333033329	0.338739699900463	-2.21670419036863
